                 Estimate  Std. Error       t value     Pr(>|t|)
(Intercept)  1.493269e+00 0.012783344 116.813630902 0.000000e+00
X433         1.327150e-02 0.018371363   0.722401212 4.701207e-01
X434        -2.268911e-02 0.034520555  -0.657263742 5.110766e-01
X435         2.861822e-02 0.031648469   0.904252813 3.659554e-01
X436         2.240198e-02 0.030283163   0.739750365 4.595264e-01
X437        -8.101768e-03 0.028731968  -0.281977487 7.779860e-01
X438        -3.146904e-02 0.021556434  -1.459844320 1.444684e-01
X439         1.631949e-02 0.028488924   0.572836284 5.668111e-01
X440        -2.305522e-02 0.020716522  -1.112890455 2.658709e-01
X441         3.293418e-02 0.026884616   1.225019643 2.206923e-01
X442        -1.865941e-02 0.029973107  -0.622538359 5.336492e-01
X443         1.421537e-02 0.029042464   0.489468425 6.245564e-01
X444         1.347164e-02 0.026753222   0.503552205 6.146240e-01
X445         2.685899e-03 0.022902897   0.117273331 9.066536e-01
X446         1.644052e-02 0.036573048   0.449525507 6.530947e-01
X447         7.037390e-02 0.022212525   3.168208260 1.553797e-03
X448         9.671606e-03 0.032688241   0.295874159 7.673527e-01
X449        -1.917381e-02 0.012646773  -1.516102728 1.296298e-01
X450         4.756037e-02 0.021689307   2.192802672 2.842070e-02
X451        -1.875418e-02 0.022919445  -0.818265005 4.132900e-01
X452         3.111746e-03 0.024646984   0.126252616 8.995429e-01
X453         4.617632e-02 0.028597532   1.614696104 1.065127e-01
X454         7.920564e-03 0.012649044   0.626178825 5.312593e-01
X455        -8.380145e-02 0.056699271  -1.477998693 1.395440e-01
X456        -6.914289e-03 0.032479228  -0.212883428 8.314366e-01
X457        -1.809471e-02 0.020043819  -0.902757681 3.667484e-01
X458        -5.815233e-02 0.039465534  -1.473496516 1.407530e-01
X459        -2.275766e-02 0.018074683  -1.259090217 2.081246e-01
X460         8.167684e-04 0.023642475   0.034546655 9.724442e-01
X461         1.786100e-02 0.022730166   0.785783974 4.320744e-01
X462         6.578035e-03 0.016672892   0.394534732 6.932226e-01
X463        -9.373254e-02 0.025303625  -3.704312666 2.169228e-04
X464        -8.476972e-03 0.024544480  -0.345371815 7.298462e-01
X465        -9.686032e-04 0.016128198  -0.060056506 9.521158e-01
X466         5.085270e-02 0.023629906   2.152048178 3.149658e-02
X467         1.258419e-02 0.011456332   1.098448718 2.721227e-01
X468        -2.920121e-02 0.022810675  -1.280155266 2.006187e-01
X469         4.390738e-02 0.012205302   3.597402015 3.281416e-04
X470        -2.782729e-02 0.010613060  -2.621985270 8.799145e-03
X471        -2.164696e-02 0.022406405  -0.966105897 3.340920e-01
X472         3.459749e-02 0.024473553   1.413668353 1.575936e-01
X473        -9.416338e-03 0.016271387  -0.578705320 5.628443e-01
X474         3.215922e-02 0.025171956   1.277581176 2.015251e-01
X475         2.424601e-02 0.022663251   1.069838129 2.848036e-01
X476        -2.990455e-02 0.030071660  -0.994442871 3.201111e-01
X477        -6.177756e-03 0.030599424  -0.201891242 8.400195e-01
X478        -9.430677e-03 0.022080216  -0.427109839 6.693390e-01
X479         4.538787e-02 0.011760906   3.859215126 1.168609e-04
X480        -4.095677e-02 0.026699262  -1.534003958 1.251652e-01
X481         4.372163e-03 0.030898974   0.141498659 8.874883e-01
X482         1.482127e-02 0.008271840   1.791774115 7.329961e-02
X483        -6.021767e-03 0.012319538  -0.488798064 6.250309e-01
X484         1.104344e-02 0.041715669   0.264731168 7.912401e-01
X485         1.732160e-02 0.031204964   0.555091067 5.788860e-01
X486         1.557441e-02 0.025562154   0.609276232 5.424011e-01
X487         3.932694e-03 0.013265599   0.296458044 7.669069e-01
X488        -1.016911e-02 0.009438743  -1.077379581 2.814229e-01
X489        -2.800659e-01 0.147948185  -1.892999722 5.848242e-02
X490         1.782655e-02 0.031640399   0.563411159 5.732095e-01
X491         4.406715e-02 0.027167606   1.622047598 1.049292e-01
X492        -4.356441e-02 0.038430565  -1.133587586 2.570849e-01
X493         1.665061e-03 0.013134498   0.126770034 8.991334e-01
X494        -4.696637e-03 0.041187953  -0.114029396 9.092244e-01
X495        -2.574603e-02 0.011468794  -2.244877069 2.487001e-02
X496         1.400349e-02 0.017111708   0.818356943 4.132376e-01
X497         1.538054e-02 0.019901385   0.772837555 4.396974e-01
X498        -8.602695e-02 0.018713991  -4.596932536 4.518010e-06
X499         8.356082e-03 0.046692818   0.178958610 8.579858e-01
X500         2.684305e-03 0.031510170   0.085188516 9.321189e-01
X501        -6.313333e-03 0.021249266  -0.297108286 7.664105e-01
X502         9.500613e-02 0.050671491   1.874942438 6.092634e-02
X503         2.464905e-02 0.027523927   0.895549778 3.705863e-01
X504        -1.586722e-02 0.025834036  -0.614198395 5.391445e-01
X505         4.524195e-03 0.011574662   0.390870605 6.959288e-01
X506         2.139236e-02 0.021321248   1.003335123 3.158040e-01
X507         1.909923e-02 0.011716228   1.630151961 1.032053e-01
X508         8.301634e-03 0.012418529   0.668487699 5.038889e-01
X509         4.529763e-04 0.021486334   0.021082064 9.831820e-01
X510        -5.777043e-03 0.026296502  -0.219688665 8.261330e-01
X511         2.991294e-02 0.017320592   1.727016141 8.429804e-02
X512        -3.753839e-02 0.027371290  -1.371451216 1.703671e-01
X513        -8.979256e-03 0.018070168  -0.496910487 6.192993e-01
X514         1.523715e-02 0.025469004   0.598262644 5.497232e-01
X515         2.369107e-02 0.034155318   0.693627668 4.879853e-01
X516        -2.397048e-02 0.024758650  -0.968165861 3.330626e-01
X517        -3.826802e-02 0.029262439  -1.307752179 1.910871e-01
X518         1.568638e-04 0.018129498   0.008652405 9.930972e-01
X519         2.083449e-02 0.020066925   1.038250467 2.992618e-01
X520        -1.598345e-02 0.030364973  -0.526378031 5.986760e-01
X521         1.514112e-02 0.026270158   0.576362079 5.644265e-01
X522        -5.736443e-02 0.063771812  -0.899526416 3.684658e-01
X523         3.040305e-02 0.020063441   1.515345865 1.298212e-01
X524        -4.050947e-02 0.049350956  -0.820844667 4.118192e-01
X525         1.501881e-02 0.044808451   0.335177962 7.375212e-01
X526         1.978411e-02 0.015106700   1.309624980 1.904526e-01
X527        -5.882995e-02 0.035386786  -1.662483659 9.655110e-02
X528        -5.737355e-02 0.035556829  -1.613573350 1.067562e-01
X529         2.154284e-02 0.012496822   1.723865853 8.486546e-02
X530        -2.040412e-02 0.017859947  -1.142451493 2.533844e-01
X531        -9.119369e-02 0.059814461  -1.524609362 1.274930e-01
X532        -1.329883e-02 0.013340738  -0.996858329 3.189374e-01
X533        -4.725561e-03 0.040512313  -0.116645058 9.071514e-01
X534         1.840575e-02 0.053863685   0.341709793 7.326003e-01
X535         6.737081e-02 0.031486750   2.139655873 3.248678e-02
X536         1.448252e-02 0.038857828   0.372705393 7.094018e-01
X537        -2.676493e-02 0.043081073  -0.621268923 5.344838e-01
X538         1.917024e-02 0.029301648   0.654237536 5.130237e-01
X539        -1.203873e-02 0.022990273  -0.523644486 6.005759e-01
X540         3.659730e-02 0.022543749   1.623390294 1.046420e-01
X541        -1.872782e-02 0.042421808  -0.441466897 6.589162e-01
X542        -2.352506e-03 0.023592868  -0.099712590 9.205811e-01
X543         9.657906e-02 0.026453000   3.650968147 2.670382e-04
X544         3.978605e-02 0.020335777   1.956455672 5.053147e-02
X545         2.551673e-02 0.031344987   0.814061076 4.156936e-01
X546         1.596177e-02 0.049630563   0.321611733 7.477759e-01
X547         6.794996e-02 0.039499414   1.720277756 8.551549e-02
X548        -6.725828e-02 0.036269265  -1.854415183 6.380676e-02
X549         1.083521e-02 0.035129886   0.308432951 7.577806e-01
X550        -4.613500e-02 0.055610236  -0.829613409 4.068429e-01
X551         9.317179e-03 0.030919904   0.301332738 7.631878e-01
X552        -1.568885e-03 0.018107236  -0.086644093 9.309619e-01
X553        -4.032190e-02 0.028627550  -1.408499901 1.591173e-01
X554         3.145725e-02 0.022974823   1.369205545 1.710677e-01
X555        -4.940503e-03 0.017616277  -0.280451018 7.791565e-01
X556        -1.435640e-01 0.061163175  -2.347228627 1.899740e-02
X557         4.214899e-02 0.031102601   1.355159565 1.754988e-01
X558        -1.461658e-02 0.027754830  -0.526632104 5.984995e-01
X559        -2.835146e-02 0.015857092  -1.787935817 7.391700e-02
X560        -7.378415e-03 0.023116560  -0.319183071 7.496165e-01
X561         3.678299e-02 0.014534612   2.530717008 1.144865e-02
X562         9.275842e-03 0.009042273   1.025830805 3.050784e-01
X563         1.018175e-02 0.019692749   0.517030223 6.051844e-01
X564         9.592363e-03 0.042173084   0.227452253 8.200922e-01
X565        -4.294372e-02 0.010882231  -3.946224238 8.175623e-05
X566         7.957388e-02 0.074217272   1.072174750 2.837532e-01
X567         2.017883e-02 0.011494821   1.755471856 7.931076e-02
X568        -1.553645e-03 0.019729960  -0.078745455 9.372419e-01
X569        -5.318993e-02 0.015721232  -3.383318255 7.280659e-04
X570         4.517647e-02 0.029156906   1.549425886 1.214159e-01
X571        -6.529548e-02 0.043484289  -1.501587939 1.333398e-01
X572        -6.213924e-02 0.033451402  -1.857597546 6.335297e-02
X573         2.167791e-02 0.017992666   1.204819372 2.283961e-01
X574        -4.741338e-03 0.015673074  -0.302514893 7.622867e-01
X575         5.041571e-02 0.025783273   1.955364866 5.066007e-02
X576         1.854656e-02 0.026800562   0.692021383 4.889932e-01
X577         7.037594e-03 0.013253198   0.531011002 5.954621e-01
X578        -9.908752e-03 0.018943228  -0.523076204 6.009712e-01
X579         2.231222e-02 0.020757839   1.074881805 2.825396e-01
X580        -1.838811e-03 0.031621652  -0.058150386 9.536339e-01
X581        -4.288671e-02 0.036840320  -1.164124358 2.444935e-01
X582        -3.216694e-02 0.014171081  -2.269899942 2.330515e-02
X583        -4.330062e-04 0.010101718  -0.042864609 9.658132e-01
X584         1.158128e-01 0.057800396   2.003667855 4.522189e-02
X585         6.828592e-02 0.026325999   2.593858612 9.550330e-03
X586        -3.109546e-03 0.025850616  -0.120289059 9.042646e-01
X587         5.059001e-02 0.024377639   2.075262831 3.807228e-02
X588         1.110031e-02 0.046890361   0.236728968 8.128880e-01
X589        -1.349883e-02 0.017609786  -0.766552640 4.434256e-01
X590         5.894879e-02 0.056939364   1.035290588 3.006413e-01
X591         4.288629e-02 0.073554288   0.583056245 5.599122e-01
X592         1.474196e-02 0.012480193   1.181228276 2.376333e-01
X593         1.264229e-02 0.051652595   0.244756216 8.066669e-01
X594         2.562405e-02 0.024955755   1.026779330 3.046316e-01
X595        -6.340357e-03 0.036696701  -0.172777315 8.628416e-01
X596         3.148320e-02 0.026352171   1.194710091 2.323226e-01
X597        -6.257187e-03 0.019881064  -0.314731018 7.529942e-01
X598        -7.774205e-03 0.018917736  -0.410947985 6.811487e-01
X599         8.149466e-02 0.038789604   2.100940890 3.575394e-02
X600         1.039601e-01 0.033934152   3.063583931 2.212201e-03
X601        -7.020118e-02 0.019728575  -3.558350115 3.806910e-04
X602        -1.147024e-02 0.013273219  -0.864164402 3.875870e-01
X603        -1.228891e-02 0.018499252  -0.664292381 5.065693e-01
X604         5.070114e-02 0.056476759   0.897734546 3.694204e-01
X605         8.747464e-02 0.043704301   2.001511097 4.545375e-02
X606         4.077723e-02 0.048099212   0.847773339 3.966518e-01
X607         1.150906e-02 0.043371725   0.265358485 7.907569e-01
X608         7.598628e-02 0.031572266   2.406741535 1.617335e-02
X609         1.880888e-02 0.039298785   0.478612328 6.322596e-01
X610         4.338483e-02 0.038895396   1.115423155 2.647848e-01
X611         3.114443e-03 0.022492914   0.138463319 8.898863e-01
X612        -2.610661e-02 0.045104812  -0.578798739 5.627812e-01
X613         6.933013e-02 0.025891189   2.677749818 7.464170e-03
X614        -9.342095e-02 0.052481928  -1.780059371 7.519726e-02
X615         3.924589e-02 0.055039421   0.713050473 4.758863e-01
X616         3.016742e-03 0.034255826   0.088065088 9.298326e-01
X617         1.451214e-02 0.029984045   0.483995248 6.284350e-01
X618         2.631566e-03 0.030180421   0.087194490 9.305245e-01
X619         5.785458e-02 0.041063164   1.408916787 1.589940e-01
X620         3.782414e-02 0.046371890   0.815669526 4.147730e-01
X621        -2.540002e-02 0.030728780  -0.826587156 4.085562e-01
X622         8.505977e-03 0.023097633   0.368261872 7.127116e-01
X623         2.253926e-02 0.021152469   1.065561431 2.867330e-01
X624         3.548150e-02 0.019316524   1.836847158 6.636048e-02
X625        -4.458071e-02 0.028044197  -1.589658939 1.120481e-01
X626        -9.336082e-03 0.023765972  -0.392834005 6.944782e-01
X627        -4.431779e-02 0.031332050  -1.414455333 1.573626e-01
X628         3.497585e-03 0.026272967   0.133124841 8.941062e-01
X629         3.451156e-02 0.050114281   0.688657105 4.911080e-01
X630         1.476960e-02 0.012035339   1.227185835 2.198774e-01
X631         2.875129e-02 0.069644535   0.412829106 6.797700e-01
X632         5.037343e-02 0.032758536   1.537719306 1.242538e-01
X633         3.025819e-02 0.046449589   0.651419943 5.148400e-01
X634         2.874338e-02 0.016993929   1.691391016 9.089663e-02
X635         6.275364e-02 0.027144237   2.311858646 2.087278e-02
X636         5.051959e-02 0.065631789   0.769742661 4.415310e-01
X637         1.553163e-02 0.023503636   0.660818133 5.087946e-01
X638         1.246605e-02 0.041372574   0.301312024 7.632036e-01
X639         1.691363e-02 0.045465494   0.372010239 7.099192e-01
X640        -4.541796e-02 0.035982776  -1.262213947 2.069988e-01
X641        -7.182906e-02 0.021390888  -3.357928087 7.979879e-04
X642         5.928594e-02 0.053004146   1.118515213 2.634630e-01
X643        -3.600277e-02 0.042587063  -0.845392070 3.979793e-01
X644         5.969893e-02 0.031354264   1.904013055 5.703225e-02
X645        -1.337396e-02 0.035578509  -0.375899921 7.070257e-01
X646         2.929779e-02 0.035019267   0.836619294 4.028929e-01
X647         3.334398e-04 0.028113560   0.011860463 9.905380e-01
X648         1.205512e-02 0.028718022   0.419775327 6.746885e-01
X649        -2.371861e-02 0.017605568  -1.347222381 1.780404e-01
X650        -4.778138e-02 0.031540240  -1.514933811 1.299256e-01
X651        -2.832499e-02 0.034273180  -0.826447791 4.086352e-01
X652         4.319689e-02 0.037893178   1.139964849 2.544188e-01
X653        -3.509402e-03 0.043241475  -0.081158240 9.353231e-01
X654         7.433711e-02 0.048025515   1.547867102 1.217909e-01
X655         2.685779e-02 0.035274167   0.761401086 4.464950e-01
X656         1.804579e-03 0.075951504   0.023759624 9.810464e-01
X657         1.191824e-01 0.043176182   2.760374525 5.818972e-03
X658         3.875038e-02 0.022618403   1.713223521 8.680520e-02
X659         2.636594e-02 0.049424687   0.533456912 5.937685e-01
X660         3.016648e-03 0.082530011   0.036552131 9.708453e-01
X661         3.151282e-02 0.042049589   0.749420339 4.536800e-01
X662        -5.803637e-02 0.036603309  -1.585549875 1.129779e-01
X663        -1.793281e-02 0.045363221  -0.395316162 6.926460e-01
X664         1.469576e-02 0.051135019   0.287391275 7.738384e-01
X665        -6.442637e-02 0.035053525  -1.837942733 6.619880e-02
X666         5.678205e-02 0.033428207   1.698626754 8.952379e-02
X667        -3.640201e-02 0.041091764  -0.885871308 3.757788e-01
X668        -1.228807e-02 0.012673622  -0.969578300 3.323579e-01
X669         1.764724e-01 0.074339319   2.373876785 1.768350e-02
X670        -1.484294e-01 0.059649504  -2.488358618 1.290318e-02
X671        -1.821553e-02 0.032287815  -0.564161040 5.726991e-01
X672         5.124840e-03 0.039385290   0.130120668 8.964823e-01
X673         3.844717e-03 0.012796164   0.300458515 7.638544e-01
X674        -6.412990e-02 0.029513265  -2.172917784 2.988753e-02
X675        -1.734861e-02 0.024643495  -0.703983495 4.815138e-01
X676         8.132010e-02 0.031322184   2.596246143 9.484412e-03
X677         6.651083e-03 0.044232048   0.150367964 8.804874e-01
X678        -4.651244e-02 0.033208243  -1.400629483 1.614588e-01
X679         8.337196e-02 0.055994917   1.488920127 1.366445e-01
X680        -2.291336e-02 0.045737542  -0.500974871 6.164364e-01
X681         2.336542e-01 0.174764045   1.336969529 1.813638e-01
X682        -9.740317e-03 0.043955712  -0.221593875 8.246496e-01
